id_anon,cluster,b05a_idade_em_meses,idade_numerica
10111029105,1,49 meses,49.0
10111029107,5,10 meses,10.0
10111030204,8,31 meses,31.0
10111067803,0,31 meses,31.0
10111067804,0,31 meses,31.0
10111067903,7,19 meses,19.0
10111068806,6,39 meses,39.0
10111068807,1,15 meses,15.0
10111079705,1,48 meses,48.0
11222006204,3,24 meses,24.0
11222007603,3,59 meses,59.0
11222012304,3,19 meses,19.0
11222013704,2,6 meses,6.0
11222016303,4,2 meses,2.0
11222025903,3,59 meses,59.0
11222025904,3,27 meses,27.0
11222026105,3,12 meses,12.0
11222027503,1,14 meses,14.0
11222029503,9,52 meses,52.0
11222029505,1,29 meses,29.0
10309008204,0,51 meses,51.0
10309012405,0,59 meses,59.0
10309012406,0,46 meses,46.0
10309013603,4,5 meses,5.0
10309015803,3,27 meses,27.0
10309023104,9,57 meses,57.0
10309024504,3,40 meses,40.0
10309029102,5,36 meses,36.0
10309031103,5,21 meses,21.0
10309034305,2,2 meses,2.0
10309036303,0,31 meses,31.0
10309039704,7,6 meses,6.0
11088007806,3,46 meses,46.0
11088007807,0,11 meses,11.0
11088008706,0,46 meses,46.0
11088009905,4,1 mês,1.0
11088032904,1,59 meses,59.0
11088032905,0,13 meses,13.0
11088033002,0,12 meses,12.0
11088036603,0,43 meses,43.0
11088041503,7,48 meses,48.0
11088041504,0,10 meses,10.0
11088041604,0,10 meses,10.0
11088044803,0,45 meses,45.0
11088044804,3,17 meses,17.0
11088046103,3,23 meses,23.0
10149003204,0,53 meses,53.0
10149014305,9,53 meses,53.0
10149015007,1,47 meses,47.0
10149015008,4,3 meses,3.0
10149015403,0,39 meses,39.0
10149015404,6,22 meses,22.0
10149016003,4,2 meses,2.0
10149016503,3,40 meses,40.0
10149019103,1,21 meses,21.0
10149019805,1,36 meses,36.0
10149021503,3,42 meses,42.0
10149021504,2,10 meses,10.0
10149034702,6,43 meses,43.0
10826001804,8,33 meses,33.0
10826001806,4,4 meses,4.0
10826007003,3,54 meses,54.0
10826008405,0,53 meses,53.0
10826009503,2,5 meses,5.0
10826009606,3,57 meses,57.0
10826010504,1,25 meses,25.0
10826014204,0,42 meses,42.0
10826017903,0,51 meses,51.0
10826017904,7,13 meses,13.0
10826017905,7,13 meses,13.0
10826028105,8,31 meses,31.0
10826029004,1,42 meses,42.0
10366000707,7,57 meses,57.0
10366000708,6,21 meses,21.0
10366005003,0,13 meses,13.0
10366011705,7,49 meses,49.0
10366011805,9,20 meses,20.0
10366012003,0,28 meses,28.0
10366012104,0,40 meses,40.0
11323001104,8,18 meses,18.0
11323001105,8,39 meses,39.0
11323018303,3,29 meses,29.0
10479003306,6,20 meses,20.0
10479003702,1,44 meses,44.0
10479004703,1,35 meses,35.0
10479004704,3,19 meses,19.0
10479005104,2,13 meses,13.0
10479008403,0,17 meses,17.0
10479010408,4,5 meses,5.0
10479011402,3,16 meses,16.0
10479017204,0,53 meses,53.0
10479024704,1,34 meses,34.0
10479024705,4,3 meses,3.0
10479034004,8,10 meses,10.0
10699007106,0,46 meses,46.0
10699007107,2,11 meses,11.0
10699007803,7,19 meses,19.0
10699009604,3,29 meses,29.0
10699009902,3,35 meses,35.0
10699013004,2,15 meses,15.0
10699014406,4,4 meses,4.0
10699018105,1,36 meses,36.0
10699018304,1,46 meses,46.0
10699019705,3,21 meses,21.0
10699020105,2,8 meses,8.0
10916002004,1,29 meses,29.0
10916022205,4,2 meses,2.0
10916027905,0,30 meses,30.0
10916059305,1,23 meses,23.0
10916060603,5,12 meses,12.0
10476001102,0,50 meses,50.0
10476001103,0,18 meses,18.0
10476002902,0,30 meses,30.0
10476019703,4,1 mês,1.0
10476026504,3,23 meses,23.0
10476028703,3,21 meses,21.0
10476032603,3,25 meses,25.0
10476033903,3,13 meses,13.0
10476035303,0,34 meses,34.0
10476040303,0,36 meses,36.0
10476043603,0,13 meses,13.0
10371001502,3,13 meses,13.0
10371001503,3,48 meses,48.0
10371004406,1,32 meses,32.0
10371007503,3,26 meses,26.0
10371012005,8,37 meses,37.0
10371012503,1,55 meses,55.0
10371012603,1,25 meses,25.0
10371012803,3,38 meses,38.0
10371013703,7,36 meses,36.0
10371013804,1,54 meses,54.0
10371013805,1,37 meses,37.0
10371027903,1,22 meses,22.0
11252013803,4,4 meses,4.0
11252037603,3,24 meses,24.0
10893000903,9,37 meses,37.0
10893002706,4,27 meses,27.0
10893002707,4,5 meses,5.0
10893007504,6,57 meses,57.0
10893011304,4,4 meses,4.0
10893027004,0,24 meses,24.0
10893035504,4,1 mês,1.0
10893037103,7,15 meses,15.0
10893037104,5,38 meses,38.0
10358003203,3,12 meses,12.0
10358004503,7,34 meses,34.0
10358004504,4,1 mês,1.0
10358005505,3,48 meses,48.0
10358005604,3,19 meses,19.0
10358009502,3,29 meses,29.0
10358015603,4,0 meses,0.0
10358015604,3,46 meses,46.0
10358036303,7,14 meses,14.0
10358041503,0,26 meses,26.0
10358041903,0,35 meses,35.0
10358041904,2,3 meses,3.0
10358046204,0,34 meses,34.0
10358046205,0,54 meses,54.0
11156011403,3,53 meses,53.0
11156013002,4,1 mês,1.0
11156014702,3,23 meses,23.0
11156014806,8,29 meses,29.0
11156014904,0,22 meses,22.0
11156017403,4,1 mês,1.0
11156017407,4,6 meses,6.0
11156018303,3,47 meses,47.0
11156034503,7,12 meses,12.0
11156039305,0,46 meses,46.0
11156042304,3,50 meses,50.0
10052010505,0,45 meses,45.0
10052010604,1,48 meses,48.0
10052013403,0,52 meses,52.0
10052013404,0,22 meses,22.0
10052015104,7,19 meses,19.0
10052017303,0,8 meses,8.0
10052018203,0,40 meses,40.0
10052021404,6,53 meses,53.0
10052024003,0,32 meses,32.0
10052037506,0,36 meses,36.0
10052039003,1,57 meses,57.0
10052039004,4,2 meses,2.0
10074007705,1,8 meses,8.0
10074007706,2,5 meses,5.0
10074007803,0,47 meses,47.0
10074012906,3,43 meses,43.0
10074013004,3,19 meses,19.0
10074020904,8,37 meses,37.0
10074033204,3,54 meses,54.0
10074033205,3,28 meses,28.0
10074033206,4,3 meses,3.0
10074035403,0,46 meses,46.0
10074037306,3,43 meses,43.0
10074067903,3,22 meses,22.0
10074068206,0,41 meses,41.0
10167004908,1,43 meses,43.0
10167004909,6,59 meses,59.0
10167005803,1,37 meses,37.0
10167009102,1,42 meses,42.0
10167009103,2,2 meses,2.0
10167009204,2,2 meses,2.0
10167009310,1,19 meses,19.0
10167010706,0,9 meses,9.0
10167011604,0,26 meses,26.0
10167014204,3,38 meses,38.0
10167014205,1,38 meses,38.0
10167020205,1,28 meses,28.0
10167029703,7,36 meses,36.0
10562006504,0,34 meses,34.0
10562018304,3,15 meses,15.0
10562023506,9,38 meses,38.0
10562023507,9,14 meses,14.0
10562037803,0,34 meses,34.0
10562048103,0,31 meses,31.0
10562050902,0,49 meses,49.0
10562051102,0,29 meses,29.0
10562051306,0,28 meses,28.0
10562051603,3,24 meses,24.0
10562052603,6,20 meses,20.0
11169011703,3,50 meses,50.0
11169019504,5,9 meses,9.0
11169028604,1,50 meses,50.0
11169029903,1,46 meses,46.0
11169029904,1,12 meses,12.0
11169030103,3,49 meses,49.0
11169044104,1,47 meses,47.0
11169045003,2,2 meses,2.0
11169046703,4,3 meses,3.0
11169049205,7,39 meses,39.0
11169055504,0,19 meses,19.0
10666000303,0,9 meses,9.0
10666002704,4,4 meses,4.0
10666010705,0,49 meses,49.0
10666010804,9,29 meses,29.0
10666013005,1,18 meses,18.0
10666014505,4,3 meses,3.0
10666017003,3,18 meses,18.0
10666025203,4,4 meses,4.0
10666026304,1,50 meses,50.0
10666026305,4,0 meses,0.0
10666029003,3,55 meses,55.0
10528002506,3,58 meses,58.0
10528002507,3,20 meses,20.0
10528003509,1,38 meses,38.0
10528003510,8,18 meses,18.0
10528008504,1,45 meses,45.0
10528008803,4,4 meses,4.0
10528008903,1,43 meses,43.0
10528008904,1,17 meses,17.0
10528009603,2,3 meses,3.0
10528012803,2,2 meses,2.0
10528018805,3,46 meses,46.0
10528018806,3,21 meses,21.0
10528020104,3,49 meses,49.0
10528026205,4,3 meses,3.0
10568012504,7,11 meses,11.0
10568012705,9,26 meses,26.0
10568028904,9,31 meses,31.0
10568035109,3,39 meses,39.0
10568040603,4,3 meses,3.0
10568054904,7,32 meses,32.0
10568057103,3,16 meses,16.0
10568069605,9,14 meses,14.0
10568069606,9,14 meses,14.0
10568072804,2,8 meses,8.0
10568072905,0,45 meses,45.0
10568072906,0,20 meses,20.0
10367001404,8,37 meses,37.0
10367001702,4,4 meses,4.0
10367003703,1,43 meses,43.0
10367003704,4,5 meses,5.0
10367004403,0,29 meses,29.0
10367012503,5,59 meses,59.0
10367012504,5,14 meses,14.0
10367016804,4,4 meses,4.0
10367020105,4,2 meses,2.0
10367021504,0,48 meses,48.0
10367021505,7,25 meses,25.0
10367021704,2,3 meses,3.0
10367023505,5,58 meses,58.0
10948023405,9,48 meses,48.0
10948033003,3,48 meses,48.0
10948033004,1,25 meses,25.0
10948033005,2,8 meses,8.0
10948033204,1,39 meses,39.0
10948033303,2,8 meses,8.0
10948038704,9,38 meses,38.0
10948041003,6,57 meses,57.0
10059003703,4,4 meses,4.0
10059005904,0,29 meses,29.0
10059006303,3,29 meses,29.0
10059032704,4,0 meses,0.0
10472007403,3,52 meses,52.0
10472007404,4,2 meses,2.0
10472010303,0,50 meses,50.0
10472010404,1,34 meses,34.0
10472012403,0,23 meses,23.0
10472012404,4,1 mês,1.0
10472018003,9,36 meses,36.0
10472018004,2,3 meses,3.0
10472020603,8,25 meses,25.0
10472021004,0,55 meses,55.0
10942000402,3,37 meses,37.0
10942000403,3,16 meses,16.0
10942000604,3,53 meses,53.0
10942003306,3,8 meses,8.0
10942003903,2,5 meses,5.0
10942007804,2,5 meses,5.0
10942007904,7,6 meses,6.0
10942008604,1,10 meses,10.0
10942008704,1,41 meses,41.0
10942010604,2,5 meses,5.0
10942011604,2,4 meses,4.0
10942015804,4,4 meses,4.0
10942022003,1,40 meses,40.0
10808024104,2,2 meses,2.0
10808036603,0,11 meses,11.0
10808037003,3,19 meses,19.0
10808037004,2,2 meses,2.0
10808037905,7,10 meses,10.0
10808039802,0,50 meses,50.0
10808039803,3,12 meses,12.0
10808041803,1,15 meses,15.0
10808042105,3,48 meses,48.0
10808043802,3,34 meses,34.0
10808044002,2,1 mês,1.0
10808045903,4,4 meses,4.0
10808054103,3,47 meses,47.0
11183025903,4,3 meses,3.0
11146017503,4,2 meses,2.0
10447001104,1,17 meses,17.0
10447017703,0,10 meses,10.0
10447020103,1,26 meses,26.0
10447025903,0,21 meses,21.0
10447029203,1,25 meses,25.0
10385005102,7,7 meses,7.0
10385014502,7,21 meses,21.0
10385030702,0,51 meses,51.0
10385032602,0,56 meses,56.0
10041005603,2,1 mês,1.0
10041015903,8,27 meses,27.0
10041034405,3,28 meses,28.0
10041035402,3,28 meses,28.0
10041040004,5,11 meses,11.0
10041042004,0,8 meses,8.0
11217007805,0,40 meses,40.0
11217012908,3,41 meses,41.0
11217043302,3,53 meses,53.0
11217043303,3,36 meses,36.0
11217044303,0,35 meses,35.0
11217046606,4,2 meses,2.0
11217051503,1,39 meses,39.0
11217051504,2,19 meses,19.0
11217056604,4,3 meses,3.0
11217058602,0,12 meses,12.0
11217067805,0,7 meses,7.0
11217068505,8,43 meses,43.0
11217068506,2,4 meses,4.0
11217068704,0,31 meses,31.0
11305000105,1,5 meses,5.0
11305000804,4,1 mês,1.0
11305004204,5,12 meses,12.0
11305004205,5,12 meses,12.0
11305036504,7,13 meses,13.0
11305039103,4,1 mês,1.0
11305050004,0,31 meses,31.0
11305050103,4,3 meses,3.0
11305050306,4,5 meses,5.0
11305053404,9,14 meses,14.0
11305054404,3,27 meses,27.0
10689002203,1,38 meses,38.0
10689008502,0,13 meses,13.0
10689009803,2,12 meses,12.0
10689012503,2,7 meses,7.0
10689014503,8,20 meses,20.0
10689017103,3,21 meses,21.0
10689018104,1,19 meses,19.0
10689023705,1,36 meses,36.0
10689038603,0,27 meses,27.0
10689038904,3,48 meses,48.0
10540012802,0,12 meses,12.0
11226007103,1,58 meses,58.0
11226013103,4,2 meses,2.0
11226017403,8,55 meses,55.0
11226047104,1,46 meses,46.0
11226047105,2,46 meses,46.0
11226047106,4,1 mês,1.0
11226047203,0,44 meses,44.0
11226047504,4,3 meses,3.0
10200030002,3,17 meses,17.0
10200030902,3,49 meses,49.0
10200031902,0,46 meses,46.0
10200037202,2,39 meses,39.0
10200038202,3,32 meses,32.0
10200039202,0,42 meses,42.0
10200039302,0,21 meses,21.0
10200039303,0,47 meses,47.0
10200042302,3,49 meses,49.0
10200042303,3,26 meses,26.0
10200044502,3,22 meses,22.0
10200044503,3,34 meses,34.0
10200044602,3,44 meses,44.0
10765000202,4,9 meses,9.0
10765000302,0,22 meses,22.0
10765004102,7,38 meses,38.0
10765007102,0,27 meses,27.0
10765007902,0,45 meses,45.0
10745004202,3,33 meses,33.0
10745004203,3,10 meses,10.0
10745005802,1,15 meses,15.0
10745030102,3,39 meses,39.0
10745030202,7,26 meses,26.0
10745032402,3,35 meses,35.0
10745033402,0,54 meses,54.0
10745033403,4,2 meses,2.0
10745037402,0,24 meses,24.0
10745038402,4,3 meses,3.0
10745039502,0,13 meses,13.0
10745039602,6,40 meses,40.0
10230002102,0,16 meses,16.0
10230002902,2,6 meses,6.0
10230043402,0,56 meses,56.0
10230049802,3,19 meses,19.0
10739000302,3,50 meses,50.0
10739022702,3,36 meses,36.0
10739023602,0,44 meses,44.0
10739023603,0,24 meses,24.0
11127033302,6,32 meses,32.0
10258004205,3,33 meses,33.0
10258005205,7,31 meses,31.0
10258014903,4,10 meses,10.0
10258029403,2,4 meses,4.0
10554004803,1,45 meses,45.0
10554008003,3,15 meses,15.0
10554014004,1,31 meses,31.0
10554023604,1,30 meses,30.0
10554036003,1,13 meses,13.0
10554036802,4,7 meses,7.0
10027019203,9,44 meses,44.0
11288021703,1,55 meses,55.0
10956000102,3,54 meses,54.0
10956001504,1,20 meses,20.0
10956034603,6,15 meses,15.0
10956039903,0,56 meses,56.0
10441006503,0,38 meses,38.0
10441011803,0,48 meses,48.0
10441033104,3,22 meses,22.0
10441041404,0,55 meses,55.0
10441041405,7,20 meses,20.0
10441045702,3,45 meses,45.0
10441045703,2,7 meses,7.0
10057001004,1,48 meses,48.0
10057001804,0,10 meses,10.0
10057005003,2,2 meses,2.0
10057006602,4,1 mês,1.0
10057007102,5,10 meses,10.0
10057009403,2,3 meses,3.0
10057012303,0,54 meses,54.0
10057013004,7,42 meses,42.0
10057015606,0,47 meses,47.0
10057015705,6,39 meses,39.0
10816003903,8,8 meses,8.0
10816004402,2,34 meses,34.0
10816012103,0,30 meses,30.0
10816012605,2,16 meses,16.0
10816014403,9,56 meses,56.0
10816014404,3,21 meses,21.0
10816017903,0,14 meses,14.0
10816022506,0,56 meses,56.0
10816024204,4,2 meses,2.0
10816039203,2,23 meses,23.0
10816042605,3,36 meses,36.0
11104001604,6,19 meses,19.0
11110031105,3,53 meses,53.0
11110032503,5,9 meses,9.0
11110032604,1,8 meses,8.0
10509027302,8,41 meses,41.0
10509027705,4,1 mês,1.0
10112006503,0,8 meses,8.0
10112008604,0,36 meses,36.0
10112008605,0,20 meses,20.0
10112009202,1,14 meses,14.0
10112013005,2,12 meses,12.0
10112017303,1,43 meses,43.0
10112018903,0,35 meses,35.0
10112021402,9,52 meses,52.0
10112021903,7,47 meses,47.0
10112021904,7,16 meses,16.0
10872022302,4,1 mês,1.0
10872034202,2,29 meses,29.0
10872036702,8,29 meses,29.0
10872037002,0,34 meses,34.0
10872040502,7,45 meses,45.0
10872040503,2,6 meses,6.0
11140011402,5,20 meses,20.0
11140016902,0,37 meses,37.0
10673005404,3,33 meses,33.0
10673006604,2,41 meses,41.0
10673006805,5,22 meses,22.0
10673022102,0,35 meses,35.0
10673027704,0,17 meses,17.0
10673030803,1,39 meses,39.0
10673030804,6,13 meses,13.0
10673036603,3,52 meses,52.0
10673044303,0,39 meses,39.0
10673052905,3,31 meses,31.0
10673060904,1,36 meses,36.0
10150019906,7,26 meses,26.0
10150020406,4,4 meses,4.0
10150024102,3,27 meses,27.0
10150026504,7,43 meses,43.0
10150030506,3,37 meses,37.0
10150031308,4,1 mês,1.0
11287000206,9,43 meses,43.0
11287000207,1,21 meses,21.0
11287004005,7,32 meses,32.0
11287004803,0,43 meses,43.0
11287005604,2,25 meses,25.0
11287010205,1,27 meses,27.0
11287014303,5,25 meses,25.0
11287016808,0,28 meses,28.0
11287016809,7,20 meses,20.0
11287021704,1,48 meses,48.0
11287026203,2,6 meses,6.0
11287027603,0,28 meses,28.0
11017001203,3,46 meses,46.0
11017001204,3,24 meses,24.0
11017001806,0,38 meses,38.0
11017002504,4,0 meses,0.0
11017003107,1,42 meses,42.0
11017005205,4,0 meses,0.0
11017005704,0,42 meses,42.0
11017009204,4,2 meses,2.0
11017016104,0,34 meses,34.0
11017032405,7,30 meses,30.0
11017036303,2,5 meses,5.0
10046000205,3,25 meses,25.0
10046004306,1,38 meses,38.0
10046004307,1,8 meses,8.0
10046004802,1,37 meses,37.0
10046005104,3,16 meses,16.0
10046015204,0,17 meses,17.0
10252002004,2,1 mês,1.0
10252002104,3,27 meses,27.0
10252002510,6,19 meses,19.0
10252011105,2,5 meses,5.0
10252013503,0,32 meses,32.0
10252021805,3,32 meses,32.0
10252028905,1,56 meses,56.0
10252030304,4,1 mês,1.0
10252032103,2,4 meses,4.0
10252033504,3,14 meses,14.0
10252034207,5,38 meses,38.0
11057000304,0,57 meses,57.0
11057000305,4,5 meses,5.0
11057001602,2,5 meses,5.0
11057002405,0,20 meses,20.0
11057002406,4,4 meses,4.0
11057004103,2,2 meses,2.0
11057009204,6,57 meses,57.0
11057009305,2,5 meses,5.0
11057011304,4,3 meses,3.0
11057011404,3,17 meses,17.0
11057015003,9,59 meses,59.0
11057015803,1,13 meses,13.0
10900000304,3,52 meses,52.0
10900009103,3,29 meses,29.0
10900009803,0,51 meses,51.0
10900023504,1,36 meses,36.0
10900023805,4,1 mês,1.0
10900026403,4,0 meses,0.0
10900026503,3,44 meses,44.0
10900026603,9,49 meses,49.0
10900027504,3,24 meses,24.0
10900028503,8,24 meses,24.0
11042002003,1,11 meses,11.0
11042004004,3,22 meses,22.0
11042008603,3,56 meses,56.0
11042011003,2,3 meses,3.0
11042013605,3,55 meses,55.0
11042014003,2,2 meses,2.0
11042019205,4,1 mês,1.0
11042024204,3,15 meses,15.0
11042027906,9,45 meses,45.0
10185000803,4,5 meses,5.0
10185005606,1,53 meses,53.0
10185007008,1,11 meses,11.0
10185010302,9,58 meses,58.0
10185010303,9,33 meses,33.0
10185010503,2,2 meses,2.0
10185011503,8,36 meses,36.0
10185011804,3,34 meses,34.0
10185013704,4,2 meses,2.0
10185014805,3,15 meses,15.0
10185016806,3,48 meses,48.0
10572000102,3,28 meses,28.0
10572008202,3,33 meses,33.0
10572008502,3,24 meses,24.0
10572020802,0,33 meses,33.0
10545000203,2,54 meses,54.0
10545013803,6,54 meses,54.0
10545030902,9,35 meses,35.0
10981013005,7,12 meses,12.0
10981015605,4,3 meses,3.0
10981016105,3,46 meses,46.0
10981023004,1,38 meses,38.0
10981023005,2,19 meses,19.0
10989005706,1,33 meses,33.0
10989006807,2,6 meses,6.0
10989041403,4,3 meses,3.0
10989041504,0,36 meses,36.0
10989041604,4,3 meses,3.0
10989045402,1,48 meses,48.0
10989045603,7,11 meses,11.0
10502010804,3,29 meses,29.0
10502017704,2,3 meses,3.0
10502017705,2,3 meses,3.0
10502019105,4,3 meses,3.0
10502019906,4,4 meses,4.0
10502020403,0,48 meses,48.0
10502020505,0,28 meses,28.0
10502027603,1,21 meses,21.0
10033001302,0,36 meses,36.0
10033001702,3,15 meses,15.0
10033045205,1,43 meses,43.0
10033048003,8,44 meses,44.0
10033048004,4,7 meses,7.0
10033059004,4,3 meses,3.0
10033064603,1,10 meses,10.0
10033065003,5,6 meses,6.0
10033072003,0,36 meses,36.0
10033073202,7,6 meses,6.0
10033073402,0,36 meses,36.0
11074005402,8,13 meses,13.0
11074006403,1,54 meses,54.0
11074006404,4,5 meses,5.0
11074011903,8,20 meses,20.0
11074034503,3,31 meses,31.0
11074040904,1,49 meses,49.0
11074040905,0,12 meses,12.0
11074042704,3,47 meses,47.0
11074045106,1,27 meses,27.0
11074048705,2,10 meses,10.0
11074052004,9,56 meses,56.0
11074054203,1,20 meses,20.0
10793000902,9,36 meses,36.0
10793002702,8,7 meses,7.0
10793025502,9,36 meses,36.0
10793025802,9,53 meses,53.0
10793025803,4,1 mês,1.0
10793033102,3,48 meses,48.0
10793033103,3,19 meses,19.0
10793033104,4,0 meses,0.0
10793034002,6,40 meses,40.0
10793034302,7,5 meses,5.0
10793039102,9,34 meses,34.0
10793044602,9,45 meses,45.0
10793048902,4,0 meses,0.0
11166000803,3,30 meses,30.0
11166001405,6,43 meses,43.0
11166005204,3,51 meses,51.0
11166011303,2,8 meses,8.0
11166013104,3,23 meses,23.0
11166014903,3,42 meses,42.0
11166018003,3,58 meses,58.0
11166026203,3,28 meses,28.0
11166034903,2,3 meses,3.0
11166037205,1,31 meses,31.0
11261005803,0,27 meses,27.0
11261007004,0,16 meses,16.0
11261007005,0,16 meses,16.0
11261012203,1,58 meses,58.0
11261024405,1,57 meses,57.0
11261030406,3,39 meses,39.0
11261037104,3,48 meses,48.0
11261043103,2,14 meses,14.0
11261044603,1,22 meses,22.0
11261069103,3,16 meses,16.0
11261069203,1,14 meses,14.0
10281000503,2,2 meses,2.0
10281014604,3,26 meses,26.0
10281020308,3,29 meses,29.0
10281022202,6,6 meses,6.0
10281022207,0,51 meses,51.0
10281027502,0,35 meses,35.0
10281030405,3,14 meses,14.0
10281032503,1,36 meses,36.0
10281032703,1,10 meses,10.0
10281036803,6,55 meses,55.0
10281043203,0,11 meses,11.0
10405006104,0,37 meses,37.0
10405006105,0,12 meses,12.0
10405006306,6,29 meses,29.0
10405009103,2,24 meses,24.0
10405011004,3,14 meses,14.0
10405011204,5,25 meses,25.0
10405014003,1,36 meses,36.0
10405014104,0,39 meses,39.0
10405015006,4,0 meses,0.0
10405018104,1,59 meses,59.0
10405020406,2,16 meses,16.0
11255004603,1,49 meses,49.0
11255008903,4,0 meses,0.0
11255016803,1,19 meses,19.0
11255017803,3,35 meses,35.0
11255017804,4,8 meses,8.0
11255022404,3,56 meses,56.0
10340013703,9,48 meses,48.0
10340015305,0,23 meses,23.0
10340015404,6,41 meses,41.0
10340015405,4,1 mês,1.0
10340016304,6,50 meses,50.0
10340016305,0,28 meses,28.0
10340026204,1,39 meses,39.0
10340029503,4,2 meses,2.0
10340032004,3,36 meses,36.0
10340032103,3,50 meses,50.0
10340032104,1,12 meses,12.0
10340034003,3,48 meses,48.0
10340037203,1,49 meses,49.0
10340037204,6,15 meses,15.0
11114002204,8,21 meses,21.0
11114004706,5,12 meses,12.0
11114006504,1,53 meses,53.0
11114006505,8,7 meses,7.0
11114006605,1,34 meses,34.0
11114006803,1,17 meses,17.0
11114006904,6,37 meses,37.0
11114007906,0,30 meses,30.0
11114007907,4,6 meses,6.0
11114011905,0,50 meses,50.0
11114016602,2,6 meses,6.0
11114017905,9,47 meses,47.0
10390001203,1,31 meses,31.0
10390003103,6,45 meses,45.0
10390003203,0,7 meses,7.0
10390004103,0,50 meses,50.0
10390004203,7,52 meses,52.0
10390004303,0,30 meses,30.0
10390005403,0,31 meses,31.0
10390017405,0,10 meses,10.0
10390017504,7,7 meses,7.0
10390030103,1,19 meses,19.0
11139004103,4,2 meses,2.0
11139005203,3,51 meses,51.0
11139005204,3,13 meses,13.0
11139027007,2,8 meses,8.0
11139028203,3,26 meses,26.0
11139028903,7,33 meses,33.0
11139031103,0,53 meses,53.0
11139031303,2,4 meses,4.0
11139031804,4,2 meses,2.0
11139034104,3,16 meses,16.0
11139034503,4,4 meses,4.0
10990021604,5,7 meses,7.0
10990021703,5,25 meses,25.0
10990022503,3,46 meses,46.0
10990022504,3,20 meses,20.0
10990024505,8,11 meses,11.0
10990026504,3,8 meses,8.0
10990027505,9,20 meses,20.0
10990029605,3,56 meses,56.0
10990029606,1,12 meses,12.0
10990033304,4,4 meses,4.0
